2,雖然漫客棧做為我第一款追漫app，我很喜歡它，但在更新之後都要vip才能緩存，以前都不用，這讓我很失望。請不要再讓我失望了，我實在不想刪掉你。
2,有很多很棒的漫畫和小說，俺超級無敵喜歡這個App的！雖然我只用了這個App大約一年。它每隔一段時間就會更新更多新的漫畫，超棒的
2,非常好用，都不用花錢，用積分就可以看，而且積分也非常好賺，是個很好的漫畫軟體。
1,還挺好用的，只是不知為何無法再收藏個人喜歡的漫畫？是個人收藏漫畫有限制數量嗎？如果個人收藏漫畫無限制就更好了！
2,很喜歡這個程式，比以往用過的漫畫程式都還要好用，不需要花錢，每天做幾個簡單的任務就有vip可以領
2,裡面的漫畫很好看，但缺點就是要看到後面的一定要VIP才能看，不過要有VIP不難，只要有做任務就可以了。
2,很好用，只需要有VIP就可以看全部漫畫，VIP也只要每天有登錄和看漫畫，賺積分就可以一直換，還有可以一直看，不用看完一集還要再按下集。
2,我覺得漫客棧很棒，我喜歡這個程式，不用花錢看漫畫，漫畫又多又好看，希望你越做越好！  *今天*為什麽更新完顯示不出更新作品！？！
2,雖然漫畫有很多不齊全，但是還是有好看的漫畫，而且每天登錄可以換積分，這樣不用花錢就有VIP了，對我這種沒有經濟能力的讀者來說非常棒(๑•̀ᄇ•́)و ✧
2,讚非常棒非常好 very good讚非常好贊
2,是個很不錯的漫畫
2,超多很好看的漫畫
2,裡面的漫畫很好看
2,我回来了 很好用
2,超喜歡簡直太讚了裡面擁有了許多不同的漫畫不論男女必定都看的津津有味，各位快來快來試試看吧看吧看吧看吧看吧看吧看吧看吧看吧看吧看吧看吧看吧看吧！
2,好用，因為本身就很少要VIP，而且也可以不用花錢就有VIP可以用領的也可以用簽到得到，我覺得滿推薦的！！！
2,這是我看最久的漫畫「漫客棧」，真的非常有趣，有很多比別人不一樣的。真的非常好看
1,註：有些人評價給五顆星有可能是因為漫畫裡的任務，但我覺得這個還ok因為看漫畫可以看廣告解鎖，VIP也不用真正的錢來買。
2,我很喜歡不过要VIP很麻烦
0,花錢卻不能看了？是否要給與補償？
2,裡面有很多的漫畫可以看，而且vip也可以用積分換，我覺得很不錯，很推薦喜歡看漫畫的人下載。
2,我认为这款软件非常好用因为有很多种选择。非常棒。而且还不用充钱。非常方便。
0,漫畫更新速度很慢，有些已完結了幾年以上的漫畫，還在更新中，但又不更新。要花錢去買服務又不更新，那有意思嗎？
2,VIP都不用花錢，只要簽到就能換VIP 而且有VlP漫畫都可以免費看，沒VIP的可以看的也很多了！（缺點是有些漫畫更新較慢而且沒有台灣漫畫）
2,好用，vip算天數，能看到飽。但有些熱門漫畫在這app斷更，在其他收費還在連更或只能網站上看，這有待加強
2,免費，只要做任務，而且任務少，但最大的缺點就是，漫畫也就一些，作者很少，也沒有新作品
2,裡面有許多好看又熱血的漫畫，而且只要有簽到就可以領積分，還可以兌換VIP。我太喜歡這個程式了。
2,很好看 我想問有沒有我的老婆是魔王大人這本
2,很好看，不用花錢也可以看只要賺積分就可以看了 。
2,"用這個平臺看漫畫非常好，可以領免費vip，還有免費的漫畫,真的比我之前用其他的平臺還要好很多"
2,整個來說是還不錯，vip不一定要儲值才有，但是有時候會很卡，畫面一直出不來…
2,儲值的問題已處理妥當。論到軟體的完善度我覺得很讚！希望貴公司處理客戶的問題能夠更即時更有效率哦！
2,太棒了！ 別的平台每看一集就要花類似積分的東西，但漫客棧不是，它買VIP就可以看整天！！
1,任務積分沒法看
2,小说漫画超赞的耶    贼棒
2,我超喜歡這個漫客棧，每天登錄積分很多，vip也不會太貴，可以免費看好多漫畫，非常推薦哦~   太棒了！超喜歡~但有些漫畫有點更新慢…
2,我覺得可以不用充就可以有VIP這點很不錯，雖然時間很短，但還是覺得不錯
2,我覺得這個程式非常非常的好用。但他查不到我想看的漫畫。（希望盡快改進） 但我覺得這個程式直得我推薦                                   
2,很不錯，但不知道從哪裡查詢即將過期的積分，才能即時使用不至過期。@_@
2,很多好看的漫畫，真的免費，積分很好賺！！做任務可以賺VIP，超讚！超多漫畫！超好看！
2,很方便，很好看，只不過搜尋有點難查到想看的，希望熱血的漫畫能在出多一點，例如說：斗羅大陸或斗破蒼穹之類的
2,看不了任何一個漫畫
2,怎麼沒有 我要看的漫畫QAQ
2,非常好用，而且不用花錢就可以看VIP，漫畫也都很好看，真的超棒的！！！ฅ^•ﻌ•^ฅ
0,"最近都無法觀看廣告領獎勵跟解鎖,從App反應了很多次都沒回應"
1,少為有些問題，有時候更新的漫畫沒出現，而獎勵做了可是顯示沒做
2,隔了一陣子，還是滿多漫畫看的~可以有其他形式賺積分這個設定很好~
2,收藏多部漫畫資源，好多想看的漫畫這平台都有～而且也不用花半毛錢就能看
0,廣告很久不能觀看解日常跟看漫畫了……反應客服有回應但還是沒修復，這是變相逼人課金？
0,一直說我的網路出現故障 重新更新很久都沒辦法進去 我的網路滿格欸 也重新開機過了也沒辦法用
1,經常黑屏、閃退，查詢時也是一直搜尋不到東西。
0,為何不能看廣告解鎖？ 好幾天了！ 準備刪了
2,为什么我的积分突然从一万五变成了八千多，我都没用，有时还看不了
2,裡面在跳舞的貓咪好可愛喔！ 有很多好看的漫畫。
2,很好用，因為比其他的軟體不一樣，可以選擇用積分換VIP，漫畫也不錯看
2,很好看 非常推荐
2,查詢功能有問題 頭像突然換不了 其他都很讚
2,太好用了喜歡看慢畫得可以下載，不用課金不用充錢也能會員，只需完成任務即可。
2,好多好看的漫畫，完成任務就可以升VIP完全不花錢
2,好用，就是获得积分的任务给的积分有点少
2,很喜歡，只要天天簽到， 就能有積分換VIP， 不管漫畫還是小說都好看， 希望繼續更新和推新作品
2,是很好，但有时真的很烦一直不出画面
2,敲棒的！自從下載了它我每天幾乎都在看，有些書看完了會覺得很感動。
2,漫畫很好看
1,這個程式以前非常好用，只不過後來越做越爛。真的無語
2,終於可以看廣告，希望可以繼續維持下去
2,希望收藏的空間能夠在放大範圍。
2,裡面內容都不用儲值，VIP可以儲值或用積分換，對於我來說，真的非常好使用。
2,快速，簽到可領點數兌換閱讀，漫畫數量多
2,很好用，蠻推的，操作簡單、易懂，唯一缺點：漫畫有點少
2,實用，不必充錢，看漫畫到一定時間就會給積分，每天簽到都有好禮可拿，超推！不妨試試！ 
2,此APP介面使用簡單，漫畫內容色彩豐富，角色人物鮮明，是一款很好的APP 值得推薦。
2,很不錯 可以不用花錢就能看 只是我不想看廣告 希望能開放點數卡儲值買會員 
0,最近都不能做任務，fb也沒辦法上線
2,但是標榜完結的漫畫似乎都不是完結的感覺！連載明明已經更新到217 我卻無法更新只能停滯215....這是要怎麼看
2,非常好用有很多很好看的漫畫也有百合類的（BL的很少希望官方能多進一些）也有小說，非常非常推薦
2,還不錯，但是很多漫畫在上面都找不到，希望這點可以改進
2,好看是好看 但是它不能转换成视频 看字有点无趣 希望能和快看漫画一样既能看视频又能看漫画  
2,超级好用，而且有漫画也有小说，还可以透过任务来解锁VIP喔～
2,里面的漫画超级超级多，而且全部都很好看，我非常喜欢这个程式的。
2,漫画种类很多操作也很简单 总体来说还是很不错的
2,覺得裡面的漫畫很好看，分類裡也有我喜歡的類型，是個不錯的漫畫程式
2,"很方便，還可以緩存,超讚的，看漫畫的時候很流暢"
2,很多漫畫，但有很多是要VIP不過可以用積分換是一個很好用的程式
2,章節更新速度慢且跟不上現有最新章節… 其他的都還不錯
2,雖然有設Vip才能看的部分 但是可以利用每天簽到的積分換去Vip 我覺得非常不錯
2,不能登入！不能登入！最近你們常常岀現網絡故障！是什麼事情！要是還這樣就減你們的分！！！
2,"可以賺積分，又可以當vip,不過書名很難查，好像只能找到作者，有時候找不到我想要的。"
2,好多好看的漫畫，也可以通過做任務的方式換取積分
1,是挺好的，可是它写明了漫画免费看，可是它还是要我开通呢  ，不知道是不是我的问题  
1,還可以看只是有的VIP只能兌換2天....其他包括月票都要花錢買的=.=以前能用積分兌換，現在根本是不能換了 
2,很好用，只要做任务就可以免费看，不复杂
2,超推…每天登錄就能維持VIP，而且積分又好賺，真的很好用！！
2,好用！！基本上不用充錢，但有時候漫畫會閃退（可能是網路不好吧…
2,很棒，不用錢，重點是漫畫超好看，而且準時更，看的很爽
2,看了蠻多部，都還蠻不錯的，值得觀賞讀閱。
2,可以看的東西很多，而且每天可以領VIP超棒！！！！！！！
2,有些漫畫會在這邊突然停更 不過在網路上還是找得到的 有些漫畫會找不到 不過總體來說是好的
2,我從以前到現在都沒看過這種簽到就可以看漫畫的漫畫應用程式，超優惠的（強力推件）   
2,里面有很多我喜欢的漫画，而且VIP可以不需要充钱，用积分兑换超佛心！
2,这漫画app是我用的最久的，我觉得真的很好用，现在已经有用多过一年了
2,目前還不錯，任務積分可以換獎勵，蠻有趣的~
0,這兩天不能做任務取積分！做了任務沒有顯示完成！
2,覺得能活在這個網路便利的超讚時代，真是太幸福了，哈只要是免費的都超讚喔
2,畫質清晰，畫面字體大又清楚，看漫畫很流暢爽....
2,很多漫畫都找到，還有他們的更新速度也是最快的，還是免費的
2,"可以免費賺取積分，免費當VIP,個人體驗感覺很好。"
2,方便 不花钱 但现在为什么有些更新了却看不到 比如更新到43话 可只有看到了42话
2,這裡的漫畫很多元、更新更是快！是很棒的選擇！！   一起加入體驗吧！    
2,非常好用！而且VIP也不用充錢！有很多漫画選擇！
2,還可以緩存，很實用，積分也可以換VIP跟本不用儲值。
2,"好多好看d漫畫,但係5星好評拿積分10次8次不行〒▽〒雖然更新了，但還是5次3次不行(இωஇ )我真的太難了~%?…;# *’☆&℃$︿★……"
2,"我喜歡看的漫畫都在裡面,而且積分很容易拿!"
0,搜尋功能爛的可以 全名都打出來了結果找不到 然後我去分類找就在第一排
2,很多的漫畫可看，超讚  會定期更新 而且還不用充錢太棒了ㄚ
2,比其他app好，雖然update得好慢，但是VIP容易拿，很好用！(づ ●─● )づ
2,為什麼會有積分過期這種事？莫名奇妙好幾次扣掉好幾千的積分，積分越來越少
0,為什麼更新之後就不能用FB登錄了！   可以回覆我嗎？
2,可以用積分來換VIP個人覺得很棒，只是有時畫面會讀取不出來
2,很棒 ，很好用，比其它看漫畫，好看多了，
2,好多好多我喜歡的漫畫，但 希望可以優化搜尋系統， 都找不到漫畫
2,目前用的體驗感很好，基本上都免費，雖然有些要VIP但我不知道為啥我是VIP
2,hh，蛮好用的，还可以去完成任务然后兑换积分
0,有些漫畫還可以看 但是跳頁 跳集的狀況太常發生 看個漫畫要 花一堆時間
2,可以免費看漫畫 而且VIP只需要轉積分就可以兌換了  
2,我覺得真的很棒，裡面的漫畫也很好看，也很好用喜歡
2,app很好用也有很多木盒，但…有些作者都不繼續更新了
2,蠻不錯的。不需要花錢，但漫畫有點少
2,想看的漫畫幾乎都有 章節也更新得很快 非常好用的app
2,很好用 我喜歡 不過感覺更新漫畫的集數慢了點 畢竟我比較愛看漫畫。
2,不错，收费正常，积分不用课金就可拿到，五星好评
2,"so good,睇漫畫非常好用的app, 又有好多新漫 ！！！"
2,為什麽沒有註冊這個選項，只有登錄？ 那要怎麼登錄嘞，老娘我沒有微信啊
2,很不錯，可以再引入更多更多的漫畫，加油哦~
2,這個軟件真的不錯 可以找到很多妳喜歡的漫畫
2,為什麼這麽卡，卡到都看不下去了，一直轉圈圈到底要何時才會順阿！
2,很好，這程式比其他的漫畫程式好很多，不過要充會員
2,還不錯，希望送vip的次數多一點
2,很好看有很多好看的漫画和小说还可以积分换VIP....
2,太好看了，而且可以使用積分兌換VIP！讚讚讚！！！
2,"好好用看漫 app!!! 新漫 有好多啊, 很不錯看漫晝啊!!!!!!!!!!"
2,"很好用,不過有些慢畫要有VlP會員才可以看。"
2,看了漫客棧的漫畫，你會忍不住看一兩個小時，非常非常的好看，快來下載吧！ 沒有騙你喔！  
2,很好用！漫画也很多种类可以选！
2,離線也能看 希望能吧一些流行的漫畫中也加進去
2,漫畫量大，選擇性也多，值得一推喔！
2,很好用，但是很多漫畫突然就不更新了（明明作者沒有棄坑
2,很多不同的漫畫，VIP可以用積分兌換，用充錢，非常適合學生黨！！！
2,全彩，高清，更新快，非常感謝團隊
2,漫畫還蠻多的
0,看個漫畫竟然要存取我的內存相片跟檔案權限才給看，好可怕的APP啊！
2,我覺得很好但是有缺點就是有查不到的東西希望能改進不過其他方面其實都很好只有這一個需要改進       
2,畫風都很好看，但是種類太少了！
2,有很多可以看，而且很多漫畫都是免費的
0,还怪无语的花钱买了他们的VIP包月，然后有些漫画显示还需要VIP问他们就说要额外付款，请问是在hello?
2,好用，裡頭的漫畫很多，只要註冊會員就有很多漫畫可以看
2,登入賺積分可以當免費的vip;就可以免費看全部的漫畫。
2,使用了半年 還不錯用 就是最近颱風還是怎地網路有點慢 常常下載失敗 支持加油
2,還可以，不過我已經是VIP了，為什麼不能看
2,這漫画App只能用三个字来形容就是— 超级棒！   
2,有很多漫畫，不充錢也可以買vip，是不錯的app
1,部分漫画更新太慢了，还有明明故事还没完结，你们就放完结，这不明摆着扫兴吗
2,這個軟件我愛了，超好用，可是大多都是要VIP，希望能改
2,感覺漫畫很不錯！畫質清晰讓我很想看下去
2,很多小問題但花費真的很低，其他app太貴了
2,太愛了！只用積分就能換 vip，積分也很好取得。
2,好多我喜歡的漫畫呀！每天都是心動的感覺(？
2,完成任務後，累積積分vip，還不錯。
2,更新次數多點吧！Pls
2,仔細下雨日誌李瑞其實早期其實照顧若果讓他沙漠
2,"扣一波666，沒毛病，賊好使，牛逼，更新速度坐飛機似的,nx"
2,有很多漫画可是就是没有奇漫屋多漫画但是还是不错
2,呜呜呜希望可以出一个动画版的呜  但是要说这个app的话，我是非常建议大家下载的w，看动漫是叫那个香  
2,好看，很多漫畫，而且都很好看 
2,沒有什麼缺點，但是希望可以有多一點的漫畫
2,有的好看，只可惜想看的後面都沒最終完結篇
0,有些任務做了，但都沒積分。
2,为什么一直有小广告，弄到看了没一下手机就卡得要死
1,app整體來說是不錯用 但是廣告一直出不來導致積分有點難賺
2,"很不错,漫画很好看,小说也不错"
2,有好多漫畫可以看，做任務還可以領到幾天的VIP
2,好用，目前是我覺得最好用的漫畫app! 你們要繼續加油哦！  
2,很好用，但是我的圖片跑不出來
2,不錯的app，能免費看
2,免費，很好。正~~
2,"裏面能看的東西很多,又好看"
2,這個程式很好，有很多的漫畫可以看
2,漫畫超好看，類別很多，小說也很好看，類別和書少了點。 漫畫：《鳳逆天下》 小說：《天才嫡女，廢柴四小姐》
2,裡面有很多超好看的漫畫，而且免費
2,很不錯。而且也不用花錢
2,頁面回復正常
2,好用，只是不懂什麼是隔月1號清掉上上個月的積分，求解釋
2,我覺得很好，可以用任務積分來換取VIP
2,優質漫畫真的多，只可惜有些完結太快根本不知道劇情在講什麼
2,不錯是不錯 但是找不到我喜歡的漫畫
2,可以免費看漫畫，真的好棒棒！  
2,做完任務一直沒顯示完成...拿不到積分呀
0,"看的時後一直卡住,明明網路是好的"
2,漫畫很好看，但明明網路沒斷，圖卻要跑很久
2,積分很好賺而且很多漫畫免費，VIP用積分就能換
2,"好看真的超好看,登錄送VIP  不過呢就少了點…漫畫,如果多点漫畫就更好了"
2,不用買VIP用積分就兌現，而且用帳號登錄送免費的7天VIP，遊客登錄也有3天的VIP
2,很喜歡，超級好看的。而且還有免費的vip可以悅換ヾ(@^▽^@)ノ
2,更新快，沒廣告，服務讚
2,還不錯但不要有VIP比較好吧！看漫畫就可以有積分了
2,目前為止使用狀況良好，希望可以繼續保持下去!
2,超好用，而且裡面的漫畫都蠻好看的
2,好看，種類又多也很精采。
2,整體來說非常棒，非常建議下載
2,喜歡，超好的，任務也很好
2,漫畫多得快，積分換VIP，便能任睇。
2,還不錯！不過登錄有些麻煩
2,"可以累積積分換VIP,我覺得很好。"
2,非常好用，而且还能快速登入
2,很好看，有超多有趣漫畫，還有免費vip等著你來~
2,新人可以7天免費，而且漫畫幾乎都免費
2,非常簡單下拉即可使用
2,非常好看 好用 只不過開始收費了 唉
2,終於可以看廣告了感動~
2,好多漫畫追追下，就停!沒有結局
2,超好用，又很方便，推薦大家使用  
2,不用課金也有能看全部 絕了我喜歡
2,畫風很好，而且有很多漫畫可以看
2,"日常任務裏面有一個叫做五星好評的任務,我已經給五星好評了,還是沒有"
2,有很多很好看的漫畫不錯
2,很好用，可以任务换VIP
2,每有更新，但有假更新。
2,使用很久了，不錯
0,廣告為什麼不能刷積分？
2,不能看廣告 不能賺積分啊
2,速度很快，不錯
2,非常好用，是我用過最好用的漫畫軟體
2,很讚，漫畫都有持續更新，不錯
1,漫畫多種豐富，不過簽到獎勵按廣告雙倍按數次無反應。
2,還不錯看，只是有些漫畫更新有點慢
2,缺一個是不能換頭像!
2,還可，很多完結漫畫幾乎就草草完結，應該是沒完結而完結
2,很好，有很多我喜欢的漫画，我上次看了一个没收藏，结果在这里看到了，赞赞赞 
2,這個漫畫挺好的 大部分都是都挺好看
2,速度與質量都很不錯
2,這款app有許多值得推薦的漫畫，好用
0,廣告系統掛了 再不修星數繼續降
2,可以累計級分又免費看漫畫真好   
2,賺積分很快，而且漫畫都很好看
2,很好看，任務也容易  
2,很好用，而且VIP還可以用積分換
2,用起來超棒，vip只要賺積分就免費，還登入2天就送vip
2,畫質清晰，無廣告
2,希望可以改掉月底清積分的系統
0,更新後不能用FB登入了 
2,還不錯，績分能換看漫畫
2,很多漫畫都有在裡面，很實用！
2,还挺不错的 有很多漫畫让你看
2,漫畫的角色都非常好看，劇情豐富。
2,裡面都弄好分類！很方便
2,看到很多好看的漫畫，而且很實用
2,給人的感覺很好，還有積分當會員的福利
2,這個完成任務就可以當Vip真的很棒♡
2,想看的都有，是一個很好的程式
2,不一定要花錢，可以用積分換VIP，漫畫也非常多，強烈推薦
2,不錯，裡面的漫畫都很好看
2,新用戶可以免費7天vip這點很好，漫畫種類繁多
2,可以用點數換VIP不用錢，很喜歡
1,很好用，但希望有更多的推薦漫畫
2,"不錯的app,沒有廣告"
2,非常好，不用看廣告
2,還不錯 很容易累積積分換VIP
2,還不錯，會員都是用積分換
2,拿積分兌換vip，還好，不用充值
0,才剛剛進入就通知應用程序停止搞什麼鬼？
0,搜了3部漫画，3部都沒有，要你有何用
2,很不错，就是有时有点卡
2,挺好的漫画太少了更的太慢了。
2,用了這麼多的程式這個是最好用的！！
2,竟然有商城可以用積分換VIP! 第二天簽到有免費v呢!亦有不少漫畫~
0,漫畫追到一半就不提供廣告了，追那麼久的意義是什麼？
2,很棒，如果內容再增加更好耽美部份
2,目前为止最爱的漫画APP。建议下载
2,超好用而且不用看廣告
2,除了有點當，其他的都超棒。
2,可以免費看漫畫真的超棒噠!!!♡
2,"真的好棒,,, 有好多喜歡的書可以看"
2,裡面有超多豐富的漫畫和小說，天天更新，還沒下載的趕快去下吧!!!
2,使用很方便 有很多漫畫可以看
1,没办法，很多都要收费的，世界上没免费的午餐
2,有大量的原創漫畫可以選擇 
2,好用不卡推薦讚！！讚
2,看第二天就可以有vip了，還不錯。
2,非常的好看我很喜歡而且不會卡卡的
2,"真好看 不用钱,直接做服务也漫画太好看"
2,有很多種類的漫畫，都很好看
2,真棒的应用只做任务就得积分了
2,不用充錢，只要每天拿積分就有vip 讚 
2,有很多漫畫可以看，覺得很棒
2,非常好用有很多好看的漫畫
2,很好用，但是有時很卡
2,晚上11點以後常常當機
2,有超多漫畫可以看，非常好用
2,都是免费漫画，签到就有会员，我直接爱了
2,超好用有很多種分類
2,不用花錢也可以看，喜歡
2,裡面有許多非常好看的漫畫餒
2,除了不能看斗羅大陸之外都還好
2,比其他要花錢的陸漫app要好太多了
2,感覺不錯用看看..
2,這是我用過最好的app  ，漫畫多有好看
2,很讚用過算不錯的
2,好看，好用，藏書量體豐富，都是好書
2,可以賺積分看漫畫很好用
2,任務裏有一個叫做五星好評的任務還是沒有改善
2,很棒，但希望積分多點
2,挺不错，签到就能领免费VIP一天
1,好像都是原創漫畫，想看一些以前的經典漫畫都沒有…
2,小說漫畫很多又很好看。 不需花錢，只要每天簽到有金幣就可有VIP
2,不像其他APP要儲值才有VIP
2,畫得美麗看的時候方便
2,好用，不用錢，漫畫也多，還有小說
2,漫畫多，可以每天用任務積分換vip。
2,登錄兩天就送VIP，什麼漫畫都可以看太棒了
2,這個系統的漫畫的超好看XDDDD
2,好端端的不支持大陸地區了…
2,很好用，不用儲值就有VIP
2,沒有到很卡，VIP很棒๑ӦㅅӦ๑ 
2,很多選擇 超棒的 繼續加油！！！
2,目前用起來挺不錯的
2,全都是免費  讚讚讚！！ z奈斯啊~ 
2,超級 超級 好用的！
2,任務終於可以正常做積分了
2,漫畫種類繁多 更具積分多少可以換1到5天的VIP
2,很好！有很多漫畫可以看！
2,很好用，很容易拿到vip
1,漫画目录不见使我拥有不好的体验。
2,我覺得這個應用程式很棒，很推薦
2,我綁定FB需要花錢嗎？綁定FB VIP 永久都可以免費看嗎？還是有時間限制的？
2,看漫快捷方便
2,比漫畫人app有良心多了，超讚，看漫畫無課金
0,有些漫畫出很後面…缺沒更新
2,很多都免費！好用！
2,很方便，適合我這種懶人
2,超讚的啦！！！ 喜歡，尬意
2,好东西VIP也可以用积分买
2,只要做任務就可以換VIP免費看
2,內容很多很不錯
2,太好看了吧只是我觉得vip呢有时候我们没有时间看漫画vip不就没了吗我希望可以改成如果我们没有时间看的时候vip可以暂时停止以免浪费
2,可以用積分換VIP這點真的很讚   
2,畫風美，漫畫好看，棒棒噠
2,好用又好看超級爆推，下載不虧。
2,免費閱讀 good
0,基本都是陸漫，其他太少
2,超好睇*•*
2,超級好看，一定要看
2,看小說好了
0,甚麼回事？？？我本來有兩萬四多積分 現在變成一萬一誒？系統怎麼了？？？ 還有，我轉不到頭像 
2,好看，只是圖片問題
2,只要你一直看 就可以一直看
2,更新快速，讚
2,這個應用程式太棒了。。。。。。。
0,很多掛完結的漫畫都未完結....
2,很不錯喔！
2,為什麼(我家業主會作妖)的內容會跳來跳去?
2,很多我喜歡的。穿越，重生漫畫。打敗渣男
2,非常好用，改變生活
2,還不錯哦讚......
2,漫話很好看，我很喜歡
2,很好用 裡面很多種漫畫 <*^ω^*>
2,可以看很多漫畫我很喜歡
0,妤看找出來的確定存在主義
2,( ͡°ᴥ ͡° ʋ)2BTS
0,這是什麼爛漫畫賬號都登不進
2,我希望有些漫畫更新可以快一點，很好看
2,有趣好看值得推薦. owo 激勵人心好看的動漫
1,沒有廣告故事內容豐富 \也
2,超好的！！！積分很好那！！！！！！
2,不會一直要你付錢 而且很多選項
2,非常好的漫畫資源。
2,很好的一个看漫画app
2,還不錯，有我想看的
0,好看倒是好看，VIP也太多了吧 
0,"我去!超差!集美們,下這個不如下漫畫堂。這個超差!ಠ_ʖಠ"
2,我看的漫畫都在上面，每個作者也都很努力
2,不用儲值就可以看。
2,畫質很好漫畫內容很有趣
2,不錯，很好使用！
2,超多好看好看漫畫好棒 ～！！！
2,豐富的又多元的種類漫遊。
0,不是說免費？居然要花錢？不好玩
2,漫画都很好看，推
2,好多好看既漫畫，絕對推介 
2,好用不用花錢，讚
2,很好看，而且很有趣
2,好多漫畫，但是好看的又不更新
2,還不賴 很多喜歡的漫畫都有
2,用積分可有VIP，不錯的。
2,還蠻不錯的
2,棒 很好的漫畫程式 棒
2,很好用不過要付費
2,很好用｡◕‿◕｡喜歡！
2,這程式比起我之前用的好很多
1,都是對岸漫畫 ，美日韓漫畫基本沒有，這評論我看應該是刷的
2,很好看，我很喜欢！
2,漫畫很多還非常好看!
2,希望閱讀小說也可以像漫畫增加積分
2,(•‿•)非常好
2,不錯看~~~
2,為什麼有vip？沒免費的
2,任務中心壞了……
2,非常好看的漫畫
2,漫畫不錯喔～喜歡～
2,好看。就是书有点少。
2,好用！ 值得推薦！！
2,漫畫多元，還不錯
2,有我很多沒看過的漫畫
2,內容豐富，且待遇超好vip不用花錢就能擁有
2,刚开始使用，应该挺不错的
2,積分可以換vip 登入就會送積分 優質
2,好，一直會睇
2,裡面的漫畫超多
2,不错！我喜欢！非常满意！
2,真的很好用！VIP也給的很佛！
0,差评!垃圾游戏，给一星都算给多了
0,無廣告無法看漫畫
2,我覺得這個漫畫很好看很有趣
2,還蠻佛系 任務簡單
2,第一天積分給200第七天160我不懂
2,因為有很多好看的漫畫
2,可以更新別的嗎。。。。
2,很棒的看漫畫程式！
2,讚，。。。，。。。 讚
2,還蠻好用的 很喜歡
2,好看但漫畫有點少欸拜託新增多點書
2,天天拿积分就能有那不完的VIP值得下载 
2,免費贈送vip有vip才可以看全部漫畫不用再買金幣或鑽石良心app
2,好好看，画风很美
2,很好用，漫畫很多種 
2,還不錯啦！vip還挺讚的
2,裡面漫畫好多(*^ω^*)我超喜歡的(≧ω≦）
2,還是有些帳號無法綁定
2,裡面的漫畫都好好看
2,好用，種類也多
2,很棒的應用程式XD
2,这裏面我想要什么他就有什么
2,好用而且不用花錢
2,能不冲钱的就是好漫画
2,来源很多，很好
0,一堆大陸國漫，沒日漫 裝完秒刪
2,不錯的漫畫。
2,非常好睇有啲漫畫同埋有啲仲好搞笑㖭呀
2,超級無敵好好看
2,任務忠心可以使用了，謝謝。
2,沒什麼廣告，優質
2,可以用積分換VIP ， 太好了
2,一些漫画内容好看极了 帅惨了 
2,可以免費拿到VIP 超棒的
2,挺好可以看很有名的國漫
0,全都是付費的中國漫畫，不太推薦
0,都是VIP? 可以不這樣嗎？ 我以為4.9顆星應該不錯！ 結果…… 我好傷心
2,適合喜歡看漫話的人
1,至少4-5部漫畫都斷更爛尾了
2,嗯很好看 集點就可以換VIP了
2,我希望以後會有更棒的作品
2,有很多我喜歡的類型漫畫
2,很酷，很多好看的
2,這app超好用的，姊妹們敢快下載在 
2,超愛的！！！超推這個程式呦！ 
2,可以免費睇
2,好多免費，好看
2,讚，很好看
2,看到熟悉的漫畫 真的好看
2,很棒，有很多漫畫:D
2,很棒，很喜歡，
2,可以找你想看的慢畫
2,休閒時間很適合看 
2,很棒也有很多新漫畫
2,滿好用的 值得推薦 讚
2,裡面的漫畫非常好看
2,很多超好看的漫畫
2,很多漫畫用看廣告
2,漫畫都滿新的。不錯
2,是我看過最好看的漫畫。
2,不錯很好用
2,棒棒達 可以用積分換VIP( ´▽` )ﾉ
2,漫畫非常多，不錯
2,很好看  內容很豐富
2,能找到免費漫還真幸運
2,有很多好看的漫畫
2,有很多好看的漫畫
0,為什麼我沒辦法登錄？？？
2,超級喜歡這樣的app
0,我想看三界淘寶店漫畫麻煩新增一下
2,好看！好看！好看！好看！好看！好看！好看！好看！好看！好看！好看！好看！好看！好看！好看！好看！好看！好看！好看！好看！好看！好看！好看！好看！好看！ 好看！好看！好看！好看！好看！好看！好看！好看！好看！好看！好看！好看！好看！好看！好看！好看！好看！好看！好看！好看！好看！好看！好看！好看！好看！ 好看！好看！好看！好看！好看！好看！好看！好看！好看！好看！好看！好看！好看！好看！好看！好看！好看！好看！好看！好看！好看！好看！好看！好看！好看！ 好看！好看！好看！好看！ 好看！好看！好看！好看！好看！好看！好看！好看！好看！好看！好看！好看！好看！好看！好看！好看！好看！好看！好看！好看…完整評論
2,很棒的體驗
2,有很多好看的漫畫
2,有很多漫畫很好看啊
2,真的非常不错，
2,我明明是VIP，但它叫我睇廣告或者俾錢
1,有時很卡
2,方便又好用
2,vip一開始有7天的時間，vip也可以做任務獲
2,好用的漫畫軟體
2,漫畫少點其餘不錯月
2,很多好看的漫畫
2,目前下載過最好的程式，聽書的部分，念的有感情，跟其他小說程式完全不一樣，其他小說程式電音味超濃，聽了就很不爽==而且還可以定時播放，還可以離線播放，螢幕關了也可以，真的太適合我這種不喜歡一直看著亮螢幕，然後又喜歡聽東西的人了  我很喜歡這個程式，希望題材能多一點，繼續加油~ 
2,求救!想登入看小说时，找不到google第三方登入无，之前登入后一直无綁定手机和电郵。现在怎麼辦才好。
